赛季,周数,选手名,裁判总分,估计粉丝票,死忠粉票,路人票,路人票占比,组合得分,预测淘汰,实际淘汰,预测正确
14,6,Maria Menounos,30.0,7913.0,1428.0,6485.0,0.18,0.276,False,False,True
14,6,Melissa Gilbert,30.0,6116.0,1451.0,4666.0,0.237,0.24,False,False,True
14,6,Roshon Fegan,28.0,6020.0,1311.0,4710.0,0.218,0.23,False,False,True
14,6,William Levy,36.0,7212.0,1703.0,5509.0,0.236,0.285,False,False,True
14,7,Donald Driver,26.5,6423.0,1872.0,4552.0,0.291,0.277,False,False,True
14,7,Jaleel White,25.5,4663.0,1806.0,2857.0,0.387,0.235,True,True,True
14,7,Katherine Jenkins,27.0,8548.0,1921.0,6626.0,0.225,0.324,False,False,True
14,7,Maria Menounos,28.5,9308.0,2016.0,7293.0,0.217,0.348,False,False,True
14,7,Melissa Gilbert,23.5,6448.0,1624.0,4824.0,0.252,0.261,False,False,True
14,7,Roshon Fegan,26.0,6028.0,1846.0,4182.0,0.306,0.266,False,False,True
14,7,William Levy,26.5,6937.0,1900.0,5036.0,0.274,0.288,False,False,True
14,8,Donald Driver,27.5,6298.0,2293.0,4005.0,0.364,0.304,False,False,True
14,8,Katherine Jenkins,27.5,8252.0,2297.0,5955.0,0.278,0.346,False,False,True
14,8,Maria Menounos,26.5,8420.0,2222.0,6198.0,0.264,0.343,False,False,True
14,8,Melissa Gilbert,25.5,6170.0,2149.0,4021.0,0.348,0.289,True,True,True
14,8,Roshon Fegan,28.0,6599.0,2351.0,4248.0,0.356,0.313,False,True,True
14,8,William Levy,28.5,10798.0,2401.0,8398.0,0.222,0.406,False,False,True
14,9,Donald Driver,28.5,7767.0,3526.0,4241.0,0.454,0.488,False,False,True
14,9,Katherine Jenkins,28.0,9009.0,3539.0,5470.0,0.393,0.522,False,False,True
14,9,Maria Menounos,29.5,7288.0,3677.0,3611.0,0.505,0.482,True,True,True
14,9,William Levy,29.0,8281.0,3554.0,4726.0,0.429,0.508,False,False,True
14,10,Donald Driver,29.7,9722.0,5035.0,4687.0,0.518,0.653,True,False,False
14,10,Katherine Jenkins,30.0,10380.0,5203.0,5178.0,0.501,0.679,False,False,False
14,10,William Levy,29.7,10171.0,4700.0,5471.0,0.462,0.668,False,False,False
15,1,Apolo Anton Ohno,22.0,4171.0,303.0,3868.0,0.073,0.151,False,False,True
15,1,Bristol Palin,19.5,5920.0,291.0,5628.0,0.049,0.172,False,False,True
15,1,Drew Lachey,21.5,8482.0,311.0,8171.0,0.037,0.223,False,False,True
15,1,Emmitt Smith,24.5,3802.0,383.0,3419.0,0.101,0.154,False,False,True
15,1,Gilles Marini,24.0,3604.0,365.0,3239.0,0.101,0.149,False,False,True
15,1,Helio Castroneves,21.5,2427.0,295.0,2132.0,0.121,0.119,False,False,True
15,1,Joey Fatone,20.5,3659.0,316.0,3343.0,0.086,0.137,False,False,True
15,1,Kelly Monaco,21.5,7385.0,293.0,7093.0,0.04,0.205,False,False,True
15,1,Kirstie Alley,19.0,4085.0,292.0,3793.0,0.071,0.139,False,False,True
15,1,Melissa Rycroft,21.0,5079.0,306.0,4773.0,0.06,0.163,False,False,True
15,1,Pamela Anderson,17.0,2757.0,248.0,2509.0,0.09,0.109,True,True,True
15,1,Sabrina Bryan,22.5,1743.0,338.0,1405.0,0.194,0.111,False,False,True
15,1,Shawn Johnson,22.0,5120.0,331.0,4789.0,0.065,0.167,False,False,True
15,2,Apolo Anton Ohno,24.5,3231.0,379.0,2853.0,0.117,0.145,False,False,True
15,2,Bristol Palin,18.0,9357.0,320.0,9037.0,0.034,0.227,False,False,True
15,2,Drew Lachey,22.5,7128.0,341.0,6786.0,0.048,0.205,False,False,True
15,2,Emmitt Smith,22.5,5044.0,391.0,4653.0,0.078,0.169,False,False,True
15,2,Gilles Marini,25.5,4086.0,365.0,3721.0,0.089,0.163,False,False,True
15,2,Helio Castroneves,23.0,2524.0,317.0,2207.0,0.126,0.127,False,False,True
15,2,Joey Fatone,22.5,2270.0,308.0,1963.0,0.136,0.121,True,True,True
15,2,Kelly Monaco,22.0,6389.0,306.0,6083.0,0.048,0.19,False,False,True
15,2,Kirstie Alley,21.0,4620.0,341.0,4279.0,0.074,0.156,False,False,True
15,2,Melissa Rycroft,23.5,5289.0,353.0,4937.0,0.067,0.177,False,False,True
15,2,Sabrina Bryan,26.0,3023.0,377.0,2645.0,0.125,0.146,False,False,True
15,2,Shawn Johnson,25.0,4905.0,379.0,4525.0,0.077,0.175,False,False,True
15,3,Apolo Anton Ohno,25.5,3088.0,386.0,2702.0,0.125,0.144,False,False,True
15,3,Bristol Palin,22.5,8017.0,372.0,7645.0,0.046,0.217,False,False,True
15,3,Drew Lachey,24.0,9907.0,389.0,9518.0,0.039,0.255,False,True,True
15,3,Emmitt Smith,25.0,3962.0,412.0,3550.0,0.104,0.157,False,False,True
15,3,Gilles Marini,25.5,6570.0,393.0,6176.0,0.06,0.203,False,False,True
15,3,Helio Castroneves,25.5,2182.0,423.0,1759.0,0.194,0.129,True,True,True
15,3,Kelly Monaco,27.0,6646.0,460.0,6186.0,0.069,0.21,False,False,True
15,3,Kirstie Alley,24.0,5060.0,398.0,4662.0,0.079,0.172,False,False,True
15,3,Melissa Rycroft,27.0,4783.0,443.0,4340.0,0.093,0.178,False,False,True
15,3,Sabrina Bryan,25.5,3254.0,397.0,2858.0,0.122,0.147,False,False,True
15,3,Shawn Johnson,26.5,5430.0,461.0,4969.0,0.085,0.188,False,False,True
15,4,Apolo Anton Ohno,34.5,4319.0,543.0,3775.0,0.126,0.185,False,False,False
15,4,Bristol Palin,32.0,10099.0,501.0,9598.0,0.05,0.281,False,True,False
15,4,Emmitt Smith,36.0,5433.0,471.0,4962.0,0.087,0.21,False,False,False
15,4,Gilles Marini,39.5,3570.0,573.0,2997.0,0.161,0.187,False,False,False
15,4,Kelly Monaco,37.5,9975.0,544.0,9431.0,0.055,0.296,False,False,False
15,4,Kirstie Alley,30.0,5223.0,451.0,4772.0,0.086,0.187,False,False,False
15,4,Melissa Rycroft,37.0,6421.0,537.0,5883.0,0.084,0.231,False,False,False
15,4,Sabrina Bryan,35.5,2474.0,509.0,1966.0,0.206,0.155,True,False,False
15,4,Shawn Johnson,39.5,8048.0,508.0,7540.0,0.063,0.268,False,False,False
15,5,Apolo Anton Ohno,28.2,5795.0,648.0,5146.0,0.112,0.278,False,False,False
15,5,Emmitt Smith,28.0,3642.0,646.0,2996.0,0.177,0.221,False,False,False
15,5,Gilles Marini,28.2,8406.0,638.0,7769.0,0.076,0.347,False,False,False
15,5,Kelly Monaco,25.8,6891.0,610.0,6280.0,0.089,0.296,False,False,False
15,5,Kirstie Alley,26.2,4573.0,583.0,3990.0,0.127,0.237,False,False,False
15,5,Melissa Rycroft,28.2,2522.0,675.0,1847.0,0.268,0.193,False,False,False
15,5,Sabrina Bryan,29.2,1417.0,716.0,701.0,0.505,0.169,True,False,False
15,5,Shawn Johnson,28.2,5061.0,626.0,4435.0,0.124,0.259,False,False,False
15,6,Apolo Anton Ohno,30.0,4178.0,673.0,3505.0,0.161,0.237,False,False,True
15,6,Emmitt Smith,26.5,4476.0,608.0,3869.0,0.136,0.229,False,False,True
15,6,Gilles Marini,27.5,7064.0,664.0,6400.0,0.094,0.297,False,False,True
15,6,Kelly Monaco,27.0,7452.0,647.0,6805.0,0.087,0.305,False,False,True
15,6,Kirstie Alley,27.5,4223.0,666.0,3556.0,0.158,0.227,False,False,True
15,6,Melissa Rycroft,29.5,4978.0,673.0,4305.0,0.135,0.254,False,False,True
15,6,Sabrina Bryan,30.0,3300.0,749.0,2551.0,0.227,0.215,True,True,True
15,6,Shawn Johnson,28.0,4544.0,648.0,3897.0,0.143,0.237,False,False,True
15,7,Apolo Anton Ohno,33.0,5105.0,773.0,4332.0,0.151,0.254,False,False,False
15,7,Emmitt Smith,34.5,5480.0,879.0,4602.0,0.16,0.269,False,False,False
15,7,Gilles Marini,33.5,5378.0,795.0,4583.0,0.148,0.262,False,False,False
15,7,Kelly Monaco,36.0,6932.0,844.0,6087.0,0.122,0.308,False,False,False
15,7,Kirstie Alley,28.0,5369.0,693.0,4676.0,0.129,0.239,True,False,False
15,7,Melissa Rycroft,39.0,8941.0,930.0,8010.0,0.104,0.367,False,False,False
15,7,Shawn Johnson,38.0,6305.0,877.0,5428.0,0.139,0.302,False,False,False
15,8,Apolo Anton Ohno,29.3,3945.0,860.0,3085.0,0.218,0.248,False,False,True
15,8,Emmitt Smith,29.1,6812.0,830.0,5982.0,0.122,0.32,False,False,True
15,8,Gilles Marini,29.3,7280.0,831.0,6449.0,0.114,0.333,False,True,True
15,8,Kelly Monaco,28.3,6411.0,882.0,5528.0,0.138,0.306,False,False,True
15,8,Kirstie Alley,25.5,3342.0,736.0,2606.0,0.22,0.213,True,True,True
15,8,Melissa Rycroft,30.0,6564.0,885.0,5679.0,0.135,0.319,False,False,True
15,8,Shawn Johnson,27.8,4723.0,851.0,3872.0,0.18,0.261,False,False,True
15,9,Apolo Anton Ohno,28.6,3853.0,1245.0,2608.0,0.323,0.325,True,True,True
15,9,Emmitt Smith,27.0,4746.0,1214.0,3532.0,0.256,0.342,False,True,True
15,9,Kelly Monaco,27.1,9958.0,1207.0,8752.0,0.121,0.509,False,False,True
15,9,Melissa Rycroft,28.8,6191.0,1257.0,4934.0,0.203,0.401,False,False,True
15,9,Shawn Johnson,29.5,6710.0,1299.0,5411.0,0.194,0.423,False,False,True
15,10,Kelly Monaco,29.1,9701.0,2217.0,7484.0,0.229,0.769,False,False,False
15,10,Melissa Rycroft,29.3,7651.0,2228.0,5424.0,0.291,0.679,False,False,False
15,10,Shawn Johnson,28.9,4901.0,2050.0,2852.0,0.418,0.551,True,False,False
16,1,Alexandra Raisman,21.0,7145.0,940.0,6205.0,0.132,0.222,False,False,False
16,1,Andy Dick,17.0,5736.0,714.0,5021.0,0.125,0.179,False,False,False
16,1,D. L. Hughley,12.0,2229.0,491.0,1738.0,0.22,0.093,True,False,False
16,1,Dorothy Hamill,21.0,3792.0,909.0,2883.0,0.24,0.161,False,False,False
16,1,Ingo Rademacher,20.0,2667.0,830.0,1837.0,0.311,0.136,False,False,False
16,1,Jacoby Jones,20.0,7242.0,859.0,6383.0,0.119,0.22,False,False,False
16,1,Kellie Pickler,21.0,5948.0,895.0,5053.0,0.151,0.2,False,False,False
16,1,Lisa Vanderpump,18.0,2241.0,743.0,1498.0,0.331,0.12,False,False,False
16,1,Sean Lowe,19.0,3963.0,801.0,3162.0,0.202,0.155,False,False,False
16,1,Victor Ortiz,18.0,3568.0,711.0,2857.0,0.199,0.144,False,False,False
16,1,Wynonna Judd,18.0,2621.0,733.0,1888.0,0.28,0.127,False,False,False
16,1,Zendaya,24.0,7535.0,1014.0,6521.0,0.135,0.243,False,False,False
16,2,Alexandra Raisman,24.0,3830.0,991.0,2839.0,0.259,0.178,False,False,True
16,2,Andy Dick,20.0,4845.0,834.0,4012.0,0.172,0.183,False,False,True
16,2,D. L. Hughley,16.0,2320.0,663.0,1657.0,0.286,0.114,False,False,True
16,2,Dorothy Hamill,15.0,2366.0,634.0,1732.0,0.268,0.111,True,True,True
16,2,Ingo Rademacher,20.0,2775.0,849.0,1925.0,0.306,0.14,False,False,True
16,2,Jacoby Jones,23.0,5015.0,975.0,4040.0,0.194,0.199,False,False,True
16,2,Kellie Pickler,26.0,7877.0,1092.0,6785.0,0.139,0.271,False,False,True
16,2,Lisa Vanderpump,18.0,2834.0,760.0,2074.0,0.268,0.133,False,False,True
16,2,Sean Lowe,20.0,2659.0,855.0,1804.0,0.322,0.138,False,False,True
16,2,Victor Ortiz,18.0,5717.0,731.0,4986.0,0.128,0.193,False,False,True
16,2,Wynonna Judd,18.0,1790.0,753.0,1038.0,0.42,0.111,False,False,True
16,2,Zendaya,26.0,5823.0,1109.0,4715.0,0.19,0.228,False,False,True
16,3,Alexandra Raisman,23.0,4871.0,1063.0,3808.0,0.218,0.209,False,False,True
16,3,Andy Dick,18.0,3435.0,857.0,2578.0,0.249,0.155,False,False,True
16,3,D. L. Hughley,16.0,2514.0,733.0,1781.0,0.292,0.125,False,False,True
16,3,Ingo Rademacher,21.0,2587.0,994.0,1593.0,0.384,0.148,False,False,True
16,3,Jacoby Jones,26.0,4503.0,1215.0,3288.0,0.27,0.213,False,False,True
16,3,Kellie Pickler,25.0,8324.0,1127.0,7197.0,0.135,0.296,False,False,True
16,3,Lisa Vanderpump,21.0,2339.0,979.0,1360.0,0.418,0.143,False,False,True
16,3,Sean Lowe,21.0,4685.0,940.0,3744.0,0.201,0.196,False,False,True
16,3,Victor Ortiz,23.0,3617.0,1084.0,2532.0,0.3,0.18,False,False,True
16,3,Wynonna Judd,15.0,1714.0,711.0,1004.0,0.414,0.103,True,True,True
16,3,Zendaya,26.0,5366.0,1154.0,4212.0,0.215,0.233,False,False,True
16,4,Alexandra Raisman,27.0,4757.0,1373.0,3383.0,0.289,0.231,False,False,True
16,4,Andy Dick,21.0,6331.0,1042.0,5289.0,0.165,0.24,False,False,True
16,4,D. L. Hughley,21.0,2305.0,1057.0,1248.0,0.458,0.147,False,False,True
16,4,Ingo Rademacher,23.0,2525.0,1125.0,1400.0,0.445,0.161,False,False,True
16,4,Jacoby Jones,24.0,7152.0,1227.0,5924.0,0.172,0.273,False,False,True
16,4,Kellie Pickler,26.0,5053.0,1331.0,3722.0,0.263,0.233,False,False,True
16,4,Lisa Vanderpump,18.0,2064.0,902.0,1162.0,0.437,0.128,True,True,True
16,4,Sean Lowe,20.0,3963.0,1041.0,2922.0,0.263,0.181,False,False,True
16,4,Victor Ortiz,18.0,4184.0,872.0,3312.0,0.208,0.177,False,False,True
16,4,Zendaya,26.0,4862.0,1349.0,3513.0,0.277,0.229,False,False,True
16,5,Alexandra Raisman,25.0,5694.0,1428.0,4266.0,0.251,0.236,False,False,True
16,5,Andy Dick,18.0,5143.0,1033.0,4110.0,0.201,0.191,False,False,True
16,5,D. L. Hughley,18.0,3013.0,1001.0,2011.0,0.332,0.148,True,True,True
16,5,Ingo Rademacher,21.0,2721.0,1227.0,1495.0,0.451,0.156,False,False,True
16,5,Jacoby Jones,26.0,6531.0,1495.0,5036.0,0.229,0.258,False,False,True
16,5,Kellie Pickler,27.0,8608.0,1535.0,7073.0,0.178,0.305,False,False,True
16,5,Sean Lowe,24.0,4387.0,1341.0,3046.0,0.306,0.204,False,False,True
16,5,Victor Ortiz,21.0,6457.0,1212.0,5245.0,0.188,0.232,False,False,True
16,5,Zendaya,29.0,6468.0,1561.0,4907.0,0.241,0.271,False,False,True
16,6,Alexandra Raisman,26.0,4412.0,1702.0,2710.0,0.386,0.247,False,False,True
16,6,Andy Dick,21.5,4791.0,1428.0,3363.0,0.298,0.232,False,False,True
16,6,Ingo Rademacher,23.0,3451.0,1525.0,1926.0,0.442,0.207,False,False,True
16,6,Jacoby Jones,22.5,4345.0,1515.0,2830.0,0.349,0.226,False,False,True
16,6,Kellie Pickler,27.0,10816.0,1762.0,9054.0,0.163,0.409,False,False,True
16,6,Sean Lowe,23.0,3750.0,1557.0,2193.0,0.415,0.214,False,False,True
16,6,Victor Ortiz,20.0,2589.0,1373.0,1216.0,0.53,0.17,True,True,True
16,6,Zendaya,25.5,6484.0,1720.0,4764.0,0.265,0.295,False,False,True
16,7,Alexandra Raisman,32.0,6202.0,2123.0,4079.0,0.342,0.346,False,False,True
16,7,Andy Dick,17.0,3118.0,1195.0,1923.0,0.383,0.179,True,True,True
16,7,Ingo Rademacher,25.0,2906.0,1760.0,1146.0,0.606,0.216,False,False,True
16,7,Jacoby Jones,27.0,5197.0,1934.0,3262.0,0.372,0.291,False,False,True
16,7,Kellie Pickler,29.0,7388.0,1977.0,5412.0,0.268,0.362,False,False,True
16,7,Sean Lowe,24.0,5230.0,1720.0,3511.0,0.329,0.275,False,False,True
16,7,Zendaya,30.0,6046.0,2188.0,3857.0,0.362,0.331,False,False,True
16,8,Alexandra Raisman,28.0,9350.0,2454.0,6896.0,0.262,0.403,False,False,True
16,8,Ingo Rademacher,24.0,3504.0,2096.0,1408.0,0.598,0.238,False,False,True
16,8,Jacoby Jones,26.0,8030.0,2277.0,5752.0,0.284,0.359,False,False,True
16,8,Kellie Pickler,27.5,8153.0,2433.0,5720.0,0.298,0.371,False,False,True
16,8,Sean Lowe,21.0,4310.0,1777.0,2534.0,0.412,0.238,True,True,True
16,8,Zendaya,29.0,8573.0,2511.0,6062.0,0.293,0.391,False,False,True
16,9,Alexandra Raisman,29.5,7133.0,2886.0,4248.0,0.405,0.418,False,False,True
16,9,Ingo Rademacher,25.5,3935.0,2526.0,1409.0,0.642,0.296,True,True,True
16,9,Jacoby Jones,29.5,6358.0,2891.0,3467.0,0.455,0.395,False,False,True
16,9,Kellie Pickler,29.0,8975.0,2911.0,6064.0,0.324,0.468,False,False,True
16,9,Zendaya,27.5,7796.0,2754.0,5042.0,0.353,0.423,False,False,True
16,10,Alexandra Raisman,29.0,9809.0,3653.0,6155.0,0.372,0.482,True,False,False
16,10,Jacoby Jones,28.0,10343.0,3469.0,6874.0,0.335,0.486,False,False,False
16,10,Kellie Pickler,30.0,12211.0,3757.0,8453.0,0.308,0.548,False,False,False
16,10,Zendaya,30.0,9571.0,3765.0,5807.0,0.393,0.485,False,False,False
17,1,Amber Riley,27.0,7313.0,880.0,6432.0,0.12,0.249,False,False,False
17,1,Bill Engvall,18.0,6047.0,602.0,5445.0,0.1,0.189,False,False,False
17,1,Bill Nye,14.0,2263.0,454.0,1809.0,0.2,0.099,False,False,False
17,1,Brant Daugherty,22.0,4408.0,734.0,3674.0,0.166,0.172,False,False,False
17,1,Christina Milian,22.0,3902.0,728.0,3174.0,0.187,0.162,False,False,False
17,1,Corbin Bleu,24.0,6784.0,771.0,6013.0,0.114,0.227,False,False,False
17,1,Elizabeth Berkley Lauren,24.0,4213.0,761.0,3452.0,0.181,0.176,False,False,False
17,1,Jack Osbourne,23.0,5728.0,768.0,4960.0,0.134,0.202,False,False,False
17,1,Keyshawn Johnson,17.0,1462.0,559.0,903.0,0.382,0.095,True,False,False
17,1,Leah Remini,21.0,3963.0,686.0,3278.0,0.173,0.16,False,False,False
17,1,"Nicole ""Snooki"" Polizzi",23.0,2160.0,744.0,1415.0,0.345,0.132,False,False,False
17,1,Valerie Harper,21.0,2828.0,688.0,2140.0,0.243,0.137,False,False,False
17,2,Amber Riley,24.0,8743.0,772.0,7971.0,0.088,0.234,False,False,True
17,2,Bill Engvall,21.0,11089.0,722.0,10367.0,0.065,0.262,False,False,True
17,2,Bill Nye,17.0,3679.0,572.0,3107.0,0.155,0.125,False,False,True
17,2,Brant Daugherty,23.0,4946.0,780.0,4166.0,0.158,0.168,False,False,True
17,2,Christina Milian,25.0,4361.0,849.0,3512.0,0.195,0.166,False,False,True
17,2,Corbin Bleu,26.0,7185.0,884.0,6301.0,0.123,0.216,False,False,True
17,2,Elizabeth Berkley Lauren,25.0,3953.0,874.0,3079.0,0.221,0.159,False,False,True
17,2,Jack Osbourne,24.0,6226.0,872.0,5354.0,0.14,0.193,False,False,True
17,2,Keyshawn Johnson,18.0,1709.0,608.0,1100.0,0.356,0.096,True,True,True
17,2,Leah Remini,24.0,4584.0,794.0,3790.0,0.173,0.166,False,False,True
17,2,"Nicole ""Snooki"" Polizzi",20.0,2145.0,650.0,1495.0,0.303,0.111,False,False,True
17,2,Valerie Harper,19.0,2066.0,622.0,1444.0,0.301,0.105,False,False,True
17,3,Amber Riley,24.0,8759.0,908.0,7851.0,0.104,0.251,False,False,True
17,3,Bill Engvall,24.0,9106.0,879.0,8227.0,0.097,0.257,False,False,True
17,3,Bill Nye,16.0,1959.0,582.0,1376.0,0.297,0.098,True,True,True
17,3,Brant Daugherty,27.0,4118.0,1055.0,3063.0,0.256,0.18,False,False,True
17,3,Christina Milian,26.0,4076.0,982.0,3094.0,0.241,0.175,False,False,True
17,3,Corbin Bleu,26.0,7215.0,963.0,6252.0,0.134,0.231,False,False,True
17,3,Elizabeth Berkley Lauren,25.0,4552.0,940.0,3611.0,0.207,0.179,False,False,True
17,3,Jack Osbourne,22.0,7337.0,815.0,6522.0,0.111,0.218,False,False,True
17,3,Leah Remini,24.0,4945.0,878.0,4067.0,0.178,0.183,False,False,True
17,3,"Nicole ""Snooki"" Polizzi",25.0,1557.0,944.0,613.0,0.606,0.126,False,False,True
17,3,Valerie Harper,16.0,2279.0,594.0,1685.0,0.261,0.104,False,False,True
17,4,Amber Riley,27.0,6804.0,1198.0,5606.0,0.176,0.242,False,False,True
17,4,Bill Engvall,21.0,10772.0,915.0,9856.0,0.085,0.291,False,False,True
17,4,Brant Daugherty,21.0,4851.0,919.0,3932.0,0.189,0.18,False,False,True
17,4,Christina Milian,24.0,4172.0,1062.0,3111.0,0.254,0.18,False,False,True
17,4,Corbin Bleu,27.0,8483.0,1211.0,7272.0,0.143,0.273,False,False,True
17,4,Elizabeth Berkley Lauren,27.0,3771.0,1173.0,2598.0,0.311,0.185,False,False,True
17,4,Jack Osbourne,24.0,5106.0,1072.0,4034.0,0.21,0.197,False,False,True
17,4,Leah Remini,24.0,4691.0,1083.0,3607.0,0.231,0.189,False,False,True
17,4,"Nicole ""Snooki"" Polizzi",24.0,2539.0,1053.0,1487.0,0.415,0.149,False,False,True
17,4,Valerie Harper,18.0,1986.0,812.0,1174.0,0.409,0.113,True,True,True
17,5,Amber Riley,26.0,6382.0,1187.0,5195.0,0.186,0.231,False,False,False
17,5,Bill Engvall,24.0,9984.0,1144.0,8840.0,0.115,0.29,False,False,False
17,5,Brant Daugherty,27.0,5700.0,1264.0,4436.0,0.222,0.222,False,False,False
17,5,Christina Milian,28.0,4350.0,1300.0,3049.0,0.299,0.201,False,True,False
17,5,Corbin Bleu,28.0,6373.0,1317.0,5056.0,0.207,0.239,False,False,False
17,5,Elizabeth Berkley Lauren,26.0,5146.0,1220.0,3926.0,0.237,0.208,False,False,False
17,5,Jack Osbourne,27.0,6322.0,1169.0,5152.0,0.185,0.234,False,False,False
17,5,Leah Remini,22.0,5911.0,1015.0,4895.0,0.172,0.205,False,False,False
17,5,"Nicole ""Snooki"" Polizzi",27.0,2845.0,1299.0,1546.0,0.457,0.169,True,False,False
17,6,Amber Riley,32.0,7559.0,1590.0,5969.0,0.21,0.301,False,False,False
17,6,Bill Engvall,24.0,7927.0,1228.0,6699.0,0.155,0.274,False,False,False
17,6,Brant Daugherty,31.0,6101.0,1583.0,4517.0,0.26,0.265,False,False,False
17,6,Corbin Bleu,27.0,6963.0,1353.0,5610.0,0.194,0.266,False,False,False
17,6,Elizabeth Berkley Lauren,32.0,5273.0,1585.0,3688.0,0.301,0.252,False,False,False
17,6,Jack Osbourne,27.0,5875.0,1330.0,4545.0,0.226,0.243,False,False,False
17,6,Leah Remini,28.0,4349.0,1355.0,2994.0,0.312,0.214,False,False,False
17,6,"Nicole ""Snooki"" Polizzi",30.0,2622.0,1465.0,1157.0,0.559,0.186,True,False,False
17,7,Amber Riley,29.5,8070.0,1674.0,6396.0,0.207,0.295,False,False,True
17,7,Bill Engvall,25.0,8071.0,1389.0,6681.0,0.172,0.275,False,False,True
17,7,Brant Daugherty,28.5,6462.0,1561.0,4901.0,0.242,0.258,False,False,True
17,7,Corbin Bleu,29.5,6893.0,1613.0,5281.0,0.234,0.272,False,False,True
17,7,Elizabeth Berkley Lauren,27.0,4433.0,1496.0,2937.0,0.337,0.211,False,False,True
17,7,Jack Osbourne,28.5,6564.0,1579.0,4985.0,0.241,0.26,False,False,True
17,7,Leah Remini,26.5,6114.0,1476.0,4639.0,0.241,0.242,False,False,True
17,7,"Nicole ""Snooki"" Polizzi",27.0,3220.0,1478.0,1742.0,0.459,0.187,True,True,True
17,8,Amber Riley,28.0,10162.0,1895.0,8267.0,0.187,0.378,False,False,True
17,8,Bill Engvall,24.0,7651.0,1592.0,6059.0,0.208,0.3,False,False,True
17,8,Brant Daugherty,27.0,3806.0,1777.0,2029.0,0.467,0.228,True,True,True
17,8,Corbin Bleu,30.0,5356.0,2041.0,3315.0,0.381,0.279,False,False,True
17,8,Elizabeth Berkley Lauren,25.0,4455.0,1689.0,2766.0,0.379,0.232,False,False,True
17,8,Jack Osbourne,30.0,6864.0,2023.0,4841.0,0.295,0.313,False,False,True
17,8,Leah Remini,28.0,5415.0,1921.0,3494.0,0.355,0.27,False,False,True
17,9,Amber Riley,25.5,7922.0,2145.0,5777.0,0.271,0.324,False,False,True
17,9,Bill Engvall,21.0,11812.0,1764.0,10048.0,0.149,0.375,False,False,True
17,9,Corbin Bleu,29.0,9421.0,2407.0,7015.0,0.255,0.377,False,False,True
17,9,Elizabeth Berkley Lauren,28.0,5656.0,2465.0,3191.0,0.436,0.294,True,True,True
17,9,Jack Osbourne,27.0,7059.0,2339.0,4720.0,0.331,0.316,False,False,True
17,9,Leah Remini,27.0,6972.0,2343.0,4629.0,0.336,0.314,False,False,True
17,10,Amber Riley,39.5,10026.0,3197.0,6829.0,0.319,0.451,False,False,True
17,10,Bill Engvall,30.0,10871.0,2435.0,8436.0,0.224,0.416,False,False,True
17,10,Corbin Bleu,37.5,10100.0,2999.0,7101.0,0.297,0.441,False,False,True
17,10,Jack Osbourne,35.5,7889.0,2855.0,5035.0,0.362,0.38,False,False,True
17,10,Leah Remini,32.5,5636.0,2626.0,3010.0,0.466,0.312,True,True,True
17,11,Amber Riley,31.3,11016.0,3994.0,7022.0,0.363,0.593,False,False,False
17,11,Bill Engvall,25.5,7709.0,3394.0,4315.0,0.44,0.446,True,False,False
17,11,Corbin Bleu,29.7,7346.0,3833.0,3513.0,0.522,0.472,False,False,False
17,11,Jack Osbourne,28.0,8419.0,3515.0,4904.0,0.418,0.489,False,False,False
18,1,Amy Purdy,24.0,6284.0,716.0,5568.0,0.114,0.197,False,False,True
18,1,Billy Dee Williams,15.0,3269.0,441.0,2828.0,0.135,0.112,False,False,True
18,1,Candace Cameron Bure,25.0,6844.0,718.0,6126.0,0.105,0.21,False,False,True
18,1,Charlie White,27.0,5612.0,818.0,4793.0,0.146,0.197,False,False,True
18,1,Cody Simpson,22.0,2482.0,630.0,1852.0,0.254,0.126,False,False,True
18,1,Danica McKellar,24.0,4014.0,684.0,3329.0,0.171,0.159,False,False,True
18,1,Diana Nyad,18.0,2498.0,521.0,1977.0,0.209,0.111,True,True,True
18,1,Drew Carey,21.0,7489.0,587.0,6902.0,0.078,0.206,False,False,True
18,1,James Maslow,21.0,6537.0,620.0,5916.0,0.095,0.19,False,False,True
18,1,Meryl Davis,24.0,6102.0,717.0,5385.0,0.117,0.194,False,False,True
18,1,NeNe Leakes,21.0,3598.0,597.0,3000.0,0.166,0.14,False,False,True
18,1,Sean Avery,20.0,4950.0,570.0,4380.0,0.115,0.159,False,False,True
18,2,Amy Purdy,24.0,5721.0,791.0,4929.0,0.138,0.19,False,False,True
18,2,Billy Dee Williams,15.0,3311.0,468.0,2843.0,0.141,0.114,True,True,True
18,2,Candace Cameron Bure,21.0,9582.0,697.0,8885.0,0.073,0.239,False,False,True
18,2,Charlie White,25.0,6379.0,829.0,5550.0,0.13,0.204,False,False,True
18,2,Cody Simpson,22.0,2417.0,741.0,1675.0,0.307,0.129,False,False,True
18,2,Danica McKellar,24.0,5207.0,801.0,4406.0,0.154,0.181,False,False,True
18,2,Drew Carey,21.0,8089.0,729.0,7360.0,0.09,0.215,False,False,True
18,2,James Maslow,25.0,6749.0,869.0,5880.0,0.129,0.21,False,False,True
18,2,Meryl Davis,25.0,6777.0,787.0,5990.0,0.116,0.211,False,False,True
